Gene	p avg	Name
PSMA6	0.3262620990526949	proteasome 20S subunit alpha 6
GRP	0.32626638377743983	gastrin releasing peptide
HIRA	0.32628076103617	histone cell cycle regulator
AGTR1	0.32631385828389475	angiotensin II receptor type 1
LINC00515	0.32637656787424885	long intergenic non-protein coding RNA 515
RAP2B	0.326393645490547	RAP2B, member of RAS oncogene family
ZNF532	0.32641941581415423	zinc finger protein 532
GPBAR1	0.3264423082016827	G protein-coupled bile acid receptor 1
MGC15885	0.3264958804959692	uncharacterized protein MGC15885(MGC15885)
AXL	0.3265	AXL receptor tyrosine kinase
DYRK4	0.3265105648275278	dual specificity tyrosine phosphorylation regulated kinase 4
HHLA2	0.32652970941444115	HERV-H LTR-associating 2
ARHGDIG	0.32655235045447273	Rho GDP dissociation inhibitor gamma
LRCH3	0.3265577972544501	leucine rich repeats and calponin homology domain containing 3
TUBA1C	0.32656581872993995	tubulin alpha 1c
ROR1	0.32663132119472804	receptor tyrosine kinase like orphan receptor 1
PRND	0.3266947445758706	prion like protein doppel
WEE1	0.32673263881566916	WEE1 G2 checkpoint kinase
ZBTB8OS	0.326740606421999	zinc finger and BTB domain containing 8 opposite strand
PPP4R1L	0.3267998569414849	protein phosphatase 4 regulatory subunit 1 like (pseudogene)
VRK2	0.32685	VRK serine/threonine kinase 2
LOC400644	0.32687336097800673	
NLGN2	0.32689572285764956	neuroligin 2
ZNF890P	0.3269041746375032	zinc finger protein 890, pseudogene
B3GNT7	0.3269292400781528	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7
IFT81	0.3269407707241956	intraflagellar transport 81
RPA3	0.327	replication protein A3
FEZ2	0.3270253168494808	fasciculation and elongation protein zeta 2
ILKAP	0.32702942820111114	ILK associated serine/threonine phosphatase
FLJ16779	0.3270829921133132	uncharacterized LOC100192386(FLJ16779)
AURKC	0.3270898030886439	aurora kinase C
STAU1	0.3271	staufen double-stranded RNA binding protein 1
PAOX	0.3271092573584223	polyamine oxidase
MIF	0.32718112214599154	macrophage migration inhibitory factor
WNT6	0.3271839373587377	Wnt family member 6
RNASE10	0.32727841848388545	ribonuclease A family member 10 (inactive)
ST7-AS1	0.3273377833099632	ST7 antisense RNA 1
MAP2K7	0.3273628662318723	mitogen-activated protein kinase kinase 7
CXorf23	0.32738171551238066	BCLAF1 and THRAP3 family member 3
CCDC80	0.32739999999999997	coiled-coil domain containing 80
DNHD1	0.3274540822473877	dynein heavy chain domain 1
TIA1	0.32747588067976274	TIA1 cytotoxic granule associated RNA binding protein
IL17D	0.32748776164516724	interleukin 17D
UBE2MP1	0.3274942003493129	ubiquitin conjugating enzyme E2 M pseudogene 1
CENPP	0.3275	centromere protein P
TNFAIP8	0.3275	TNF alpha induced protein 8
FOLR3	0.3275	folate receptor gamma
SPINK4	0.3275	serine peptidase inhibitor Kazal type 4
C1orf194	0.3275699039878134	cilia and flagella associated protein 276
HAR1A	0.3276347423443935	highly accelerated region 1A
YY1AP1	0.3276646544086564	YY1 associated protein 1
TEDDM1	0.3276939913940231	transmembrane epididymal protein 1
TMEM59L	0.3277184889223627	transmembrane protein 59 like
CCNF	0.32773893563648737	cyclin F
BOLL	0.3277971967194035	boule homolog, RNA binding protein
ARL2BP	0.3278	ADP ribosylation factor like GTPase 2 binding protein
LOC100996579	0.32782309135746485	
STIL	0.32783075627107316	STIL centriolar assembly protein
PGLYRP2	0.32783190278733587	peptidoglycan recognition protein 2
ADAMTS1	0.32785529234880073	ADAM metallopeptidase with thrombospondin type 1 motif 1
MGA	0.3278666028441923	MAX dimerization protein MGA
ZPBP	0.3279656350128083	zona pellucida binding protein
CADM3	0.32799999999999996	cell adhesion molecule 3
ABCC4	0.32799999999999996	ATP binding cassette subfamily C member 4
ALX3	0.32799999999999996	ALX homeobox 3
ZNF781	0.328	zinc finger protein 781
SCUBE3	0.328	signal peptide, CUB domain and EGF like domain containing 3
SH2D4B	0.328	SH2 domain containing 4B
C12orf40	0.3280549147070676	chromosome 12 open reading frame 40
KLF5	0.3282127258758332	Kruppel like factor 5
SFPQ	0.3282779480728705	splicing factor proline and glutamine rich
ZNF263	0.32837536399046524	zinc finger protein 263
OR1B1	0.3284	olfactory receptor family 1 subfamily B member 1
PRX	0.3284344495783116	periaxin
LOC100507073	0.3284717529119982	
RXFP2	0.32849999999999996	relaxin family peptide receptor 2
CCNE1	0.3285	cyclin E1
CUX2	0.3285	cut like homeobox 2
FMN2	0.3285	formin 2
ZNF250	0.3285	zinc finger protein 250
C2	0.3285	complement C2
PLD2	0.3285	phospholipase D2
GRB10	0.3285	growth factor receptor bound protein 10
MYBPHL	0.3285153947095395	myosin binding protein H like
LINC00668	0.32851740819832886	long intergenic non-protein coding RNA 668
GCM1	0.32859350000000004	glial cells missing transcription factor 1
SULT1C4	0.32871761425300555	sulfotransferase family 1C member 4
AMBRA1	0.32877258359334516	autophagy and beclin 1 regulator 1
GTF2H3	0.3288218322286317	general transcription factor IIH subunit 3
ZC3H7B	0.3288401060403782	zinc finger CCCH-type containing 7B
SEPT7P2	0.32893931836036233	septin 7 pseudogene 2
PTAR1	0.329	protein prenyltransferase alpha subunit repeat containing 1
COLEC11	0.32906485495751736	collectin subfamily member 11
FXYD7	0.32912367847250673	FXYD domain containing ion transport regulator 7
PRR14	0.3291427202962317	proline rich 14
USHBP1	0.32923	USH1 protein network component harmonin binding protein 1
DEFB123	0.32926352453187996	defensin beta 123
PRSS27	0.32928391934758877	serine protease 27
LCA5	0.32928780945543573	lebercilin LCA5
RFK	0.32931078759784743	riboflavin kinase
TAMM41	0.32931896002121963	TAM41 mitochondrial translocator assembly and maintenance homolog
AP1S3	0.32937447573236533	adaptor related protein complex 1 subunit sigma 3
ATP5E	0.32941086316308366	ATP synthase F1 subunit epsilon
LINC00160	0.3294881217586276	long intergenic non-protein coding RNA 160
FBP2	0.3295	fructose-bisphosphatase 2
MAMLD1	0.3295	mastermind like domain containing 1
HOXA6	0.3295273939527554	homeobox A6
IFNA8	0.3296307745188449	interferon alpha 8
MAP3K12	0.3296610256717292	mitogen-activated protein kinase kinase kinase 12
SPCS2	0.3296855554282411	signal peptidase complex subunit 2
WDR60	0.32971128434340036	dynein 2 intermediate chain 1
PRCD	0.32974437194892603	photoreceptor disc component
LRRC8B	0.32975244152121586	leucine rich repeat containing 8 VRAC subunit B
PLCE1-AS1	0.32982892592091884	PLCE1 antisense RNA 1
C11orf24	0.32988551419832046	chromosome 11 open reading frame 24
UBE2E1	0.32990975367430997	ubiquitin conjugating enzyme E2 E1
USP12	0.3299679364781216	ubiquitin specific peptidase 12
TRIM29	0.32999999999999996	tripartite motif containing 29
GAGE12D	0.32999999999999996	G antigen 12D
SRRT	0.32999999999999996	serrate, RNA effector molecule
MNDA	0.33	myeloid cell nuclear differentiation antigen
COLEC12	0.3300101316639753	collectin subfamily member 12
SRP14-AS1	0.3300182392402412	SRP14 divergent transcript
ZCCHC10	0.3301188847567564	zinc finger CCHC-type containing 10
ZNF692	0.3301192141064604	zinc finger protein 692
PSME3	0.330193637972752	proteasome activator subunit 3
HINT2	0.3302617925816983	histidine triad nucleotide binding protein 2
DSTNP2	0.33029850177002407	DSTN pseudogene 2
GCKR	0.33031381886166156	glucokinase regulator
CNN3	0.33034153427366475	calponin 3
BRD4	0.3303847838478791	bromodomain containing 4
ZDHHC16	0.33045117902436516	zinc finger DHHC-type palmitoyltransferase 16
WHAMM	0.3305	WASP homolog associated with actin, golgi membranes and microtubules
LSM4	0.3305	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated
SOCS1	0.3305	suppressor of cytokine signaling 1
SP5	0.3305	Sp5 transcription factor
CD300LG	0.3305	CD300 molecule like family member g
B3GALT6	0.3305230495099257	beta-1,3-galactosyltransferase 6
PITX3	0.3305379646020231	paired like homeodomain 3
ECT2	0.33065	epithelial cell transforming 2
LOC285696	0.33068882108257147	BASP1 antisense RNA 1
AQP11	0.3306977861244809	aquaporin 11
GPR108	0.33071501730252195	G protein-coupled receptor 108
RILPL1	0.33075	Rab interacting lysosomal protein like 1
ADAM2	0.3307648167365286	ADAM metallopeptidase domain 2
CENPF	0.3308760229375386	centromere protein F
AMOT	0.33093500000000003	angiomotin
PROSER2-AS1	0.3309760961277603	PROSER2 antisense RNA 1
PSENEN	0.33099999999999996	presenilin enhancer, gamma-secretase subunit
WDR27	0.331	WD repeat domain 27
HIPK4	0.331	homeodomain interacting protein kinase 4
SLC10A4	0.33106884590562213	solute carrier family 10 member 4
FUK	0.33116971928778566	fucose kinase
ENGASE	0.3312	endo-beta-N-acetylglucosaminidase
ZNF235	0.3312407802354238	zinc finger protein 235
ENPP7	0.3312748841710258	ectonucleotide pyrophosphatase/phosphodiesterase 7
FMR1NB	0.3312973322296039	FMR1 neighbor
APOM	0.33131609945658447	apolipoprotein M
AMMECR1	0.33133738380948763	AMMECR nuclear protein 1
SKP2	0.33135842187621634	S-phase kinase associated protein 2
UBE3C	0.33136132385145195	ubiquitin protein ligase E3C
NXPE1	0.33138419996327756	neurexophilin and PC-esterase domain family member 1
SLC35G3	0.3313889952131149	solute carrier family 35 member G3
RPL26L1	0.33144487368257336	ribosomal protein L26 like 1
LY96	0.3315	lymphocyte antigen 96
XKR8	0.3315744939961705	XK related 8
VAMP2	0.33158343297152343	vesicle associated membrane protein 2
RAPGEF4-AS1	0.33159007120395717	RAPGEF4 antisense RNA 1
PDPR	0.3315907248727579	pyruvate dehydrogenase phosphatase regulatory subunit
KIAA0101	0.33160202112731546	PCNA clamp associated factor
VWA5A	0.33169004841589705	von Willebrand factor A domain containing 5A
CXCR1	0.33171500000000004	C-X-C motif chemokine receptor 1
SPIRE2	0.3317685737617964	spire type actin nucleation factor 2
LOC145845	0.3317727981214125	uncharacterized LOC145845(LOC145845)
CHIT1	0.3317820558888769	chitinase 1
C7orf50	0.331784425537043	chromosome 7 open reading frame 50
ZNF564	0.3318440134060877	zinc finger protein 564
FAM151B	0.3318773791086557	family with sequence similarity 151 member B
UHRF1BP1	0.33188266370349023	UHRF1 binding protein 1
SLC9C2	0.33193922563672107	solute carrier family 9 member C2 (putative)
SERP1	0.3319464160489318	stress associated endoplasmic reticulum protein 1
STOML3	0.33199999999999996	stomatin like 3
ZCCHC14	0.33199999999999996	zinc finger CCHC-type containing 14
HS3ST4	0.332	heparan sulfate-glucosamine 3-sulfotransferase 4
E2F2	0.33202473590867004	E2F transcription factor 2
SAA1	0.33204211322082555	serum amyloid A1
RNFT1	0.33210675665149475	ring finger protein, transmembrane 1
HTN3	0.33217041028802663	histatin 3
LINC01305	0.33219922763930265	long intergenic non-protein coding RNA 1305
GGACT	0.3322226059473446	gamma-glutamylamine cyclotransferase
CADM1	0.33228584986489373	cell adhesion molecule 1
TMEM9B	0.33235201351969473	TMEM9 domain family member B
KCNA6	0.3325	potassium voltage-gated channel subfamily A member 6
AP2M1	0.3325	adaptor related protein complex 2 subunit mu 1
TAS2R7	0.3325	taste 2 receptor member 7
FLJ41941	0.3325	
PAX5	0.3325	paired box 5
KCNU1	0.3325337902620431	potassium calcium-activated channel subfamily U member 1
RASSF2	0.33258901049967593	Ras association domain family member 2
HLA-DRA	0.3326139784535609	major histocompatibility complex, class II, DR alpha
CHTF8	0.3326638055699811	chromosome transmission fidelity factor 8
MEI4	0.3326698069340698	meiotic double-stranded break formation protein 4
CNNM2	0.3326976551163293	cyclin and CBS domain divalent metal cation transport mediator 2
GATA4	0.33276844813612355	GATA binding protein 4
ATG10	0.3327979950121936	autophagy related 10
CSF2	0.3328854554664508	colony stimulating factor 2
ORC5	0.3329592547315061	origin recognition complex subunit 5
TCTEX1D4	0.33299340962065593	dynein light chain Tctex-type 4
FAM92A1	0.33299999999999996	CBY1 interacting BAR domain containing 1
CEP152	0.33299999999999996	centrosomal protein 152
CGB5	0.333	chorionic gonadotropin subunit beta 5
HIPK2	0.333	homeodomain interacting protein kinase 2
ESRRA	0.333	estrogen related receptor alpha
TCF23	0.33312798643121855	transcription factor 23
KRT4	0.3331481051731836	keratin 4
LOC100130298	0.33323081626358025	hCG1816373-like(LOC100130298)
RGP1	0.33325052432356134	RGP1 homolog, RAB6A GEF complex partner 1
GPR142	0.33336032342007094	G protein-coupled receptor 142
LOC100133920	0.3333698456580272	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like pseudogene(LOC100133920)
SYNE1	0.33345277782038624	spectrin repeat containing nuclear envelope protein 1
SECISBP2	0.3335	SECIS binding protein 2
SPTAN1	0.3335	spectrin alpha, non-erythrocytic 1
IQCB1	0.3335	IQ motif containing B1
ANKRD13D	0.3335	ankyrin repeat domain 13D
SEBOX	0.3335605909256567	SEBOX homeobox
MS4A4A	0.33356615702449505	membrane spanning 4-domains A4A
RELL2	0.33362690302345843	RELT like 2
ABCF2	0.3336619911914419	ATP binding cassette subfamily F member 2
HIST2H2BF	0.33374342199267837	H2B clustered histone 18
SPINK2	0.3337623923442406	serine peptidase inhibitor Kazal type 2
ZNF385D	0.33378005003821465	zinc finger protein 385D
ZNF629	0.33378010488779275	zinc finger protein 629
DNAJB12	0.3338	DnaJ heat shock protein family (Hsp40) member B12
RPL6	0.33385119625299964	ribosomal protein L6
CCNDBP1	0.3338565669407	cyclin D1 binding protein 1
SPRED1	0.3339801205731924	sprouty related EVH1 domain containing 1
SMYD3	0.33399999999999996	SET and MYND domain containing 3
LRSAM1	0.334	leucine rich repeat and sterile alpha motif containing 1
ZNF705A	0.334	zinc finger protein 705A
PRKACG	0.3340170094399264	protein kinase cAMP-activated catalytic subunit gamma
CAPRIN1	0.33406119005828	cell cycle associated protein 1
NRP2	0.3340705924081759	neuropilin 2
PLCE1	0.3340757319823332	phospholipase C epsilon 1
ZNF37BP	0.3340800312146566	zinc finger protein 37B, pseudogene
SLC17A7	0.33415	solute carrier family 17 member 7
TEFM	0.33415526456626193	transcription elongation factor, mitochondrial
UBE2NL	0.33416407194576114	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)
MEDAG	0.33418291699542396	mesenteric estrogen dependent adipogenesis
LZTR1	0.33421946410836034	leucine zipper like transcription regulator 1
LOC349160	0.3342610867862998	uncharacterized LOC349160(LOC349160)
TAAR3	0.33430129917754914	trace amine associated receptor 3, pseudogene
SSX3	0.3344	SSX family member 3
TRMT2B	0.3344606979106016	tRNA methyltransferase 2 homolog B
T	0.3344656121828826	T-box transcription factor T
SUMO4	0.3345	small ubiquitin like modifier 4
VAX1	0.3345	ventral anterior homeobox 1
FAM49A	0.3345	CYFIP related Rac1 interactor A
C17orf82	0.3345	long intergenic non-protein coding RNA 2875
ATP2B1	0.3345	ATPase plasma membrane Ca2+ transporting 1
IL20RA	0.3345	interleukin 20 receptor subunit alpha
CD8A	0.3345	CD8a molecule
CD38	0.3345556847293537	CD38 molecule
ANGPT1	0.33457768990314213	angiopoietin 1
MACROD2	0.3345889198652663	mono-ADP ribosylhydrolase 2
PRF1	0.3346	perforin 1
SNRPF	0.33463252530189447	small nuclear ribonucleoprotein polypeptide F
TMEM246	0.33466085920028105	post-GPI attachment to proteins GalNAc transferase 4
GFRA3	0.33468425116290346	GDNF family receptor alpha 3
SUN1	0.334699559213094	Sad1 and UNC84 domain containing 1
LDHA	0.33481030404525874	lactate dehydrogenase A
TLR3	0.3348259848803501	toll like receptor 3
AGPAT6	0.3349168694147636	glycerol-3-phosphate acyltransferase 4
ZNF782	0.33499999999999996	zinc finger protein 782
ETV3L	0.335	ETS variant transcription factor 3 like
DKK4	0.335	dickkopf WNT signaling pathway inhibitor 4
LOC100128593	0.33517257747327345	uncharacterized LOC100128593(LOC100128593)
ZNF442	0.3351950653405296	zinc finger protein 442
TMCO5B	0.335256666506662	transmembrane and coiled-coil domains 5B (pseudogene)
CSNK2A2	0.33528706822518084	casein kinase 2 alpha 2
SAMD15	0.33532001344474666	sterile alpha motif domain containing 15
MIR7162	0.3353450665911278	microRNA 7162
RAET1E	0.33536559522204146	retinoic acid early transcript 1E
HRASLS5	0.33537647790486474	phospholipase A and acyltransferase 5
MRPL55	0.3354194571618645	mitochondrial ribosomal protein L55
MXD3	0.33541952902253747	MAX dimerization protein 3
MEI1	0.3355	meiotic double-stranded break formation protein 1
WISP3	0.3355	cellular communication network factor 6
WASF3	0.3355	WASP family member 3
HOXA13	0.3355	homeobox A13
C8B	0.3355	complement C8 beta chain
GUCY1A3	0.3355035992508424	guanylate cyclase 1 soluble subunit alpha 1
JPX	0.3355054726647457	JPX transcript, XIST activator
TBL3	0.33554634283953205	transducin beta like 3
TM6SF1	0.335597824825858	transmembrane 6 superfamily member 1
PAK3	0.33560754419328104	p21 (RAC1) activated kinase 3
PEX12	0.3356199714844208	peroxisomal biogenesis factor 12
ZNF460	0.3356245899781755	zinc finger protein 460
C19orf40	0.3357047714718898	FA core complex associated protein 24
WDFY1	0.3357276012498897	WD repeat and FYVE domain containing 1
PPIL1	0.3357291652645006	peptidylprolyl isomerase like 1
LECT2	0.33584852952433636	leukocyte cell derived chemotaxin 2
SLC23A2	0.33591239974249515	solute carrier family 23 member 2
UBE2D2	0.33591788770714565	ubiquitin conjugating enzyme E2 D2
ZIC3	0.33598248874084935	Zic family member 3
SHC1	0.336	SHC adaptor protein 1
LINC00173	0.33608662243295595	long intergenic non-protein coding RNA 173
SRL	0.3361	sarcalumenin
C11orf88	0.3361	HOATZ cilia and flagella associated protein
FUCA2	0.3361695266109597	alpha-L-fucosidase 2
ZNF48	0.3362221202831961	zinc finger protein 48
TIE1	0.336229100560691	tyrosine kinase with immunoglobulin like and EGF like domains 1
C19orf45	0.3362374938248878	testis expressed 45
C16orf13	0.3362384480239211	methyltransferase like 26
NCR3	0.3362542200007954	natural cytotoxicity triggering receptor 3
KRTAP1-5	0.3362605966042709	keratin associated protein 1-5
LPCAT1	0.33635558696484036	lysophosphatidylcholine acyltransferase 1
DTL	0.3363787944807536	denticleless E3 ubiquitin protein ligase homolog
KRT39	0.33640000000000003	keratin 39
MCAT	0.3364358719736476	malonyl-CoA-acyl carrier protein transacylase
ZNF705G	0.33649596033014817	zinc finger protein 705G
SPATA5L1	0.3365	spermatogenesis associated 5 like 1
