Gene	Summed p values	Name
CREG1	1.0729943185728357	cellular repressor of E1A stimulated genes 1
SCARF1	1.0731504624906536	scavenger receptor class F member 1
TROVE2	1.0732044637632636	Ro60, Y RNA binding protein
RB1	1.0732290300208713	RB transcriptional corepressor 1
ACOT4	1.0732381897481864	acyl-CoA thioesterase 4
ERGIC3	1.073332401016694	ERGIC and golgi 3
EGFLAM	1.0735070258808799	EGF like, fibronectin type III and laminin G domains
ELP6	1.0736887767238703	elongator acetyltransferase complex subunit 6
VPS52	1.0737556379091213	VPS52 subunit of GARP complex
UBE2D4	1.0742043214990722	ubiquitin conjugating enzyme E2 D4 (putative)
PHKA2	1.074379176396932	phosphorylase kinase regulatory subunit alpha 2
POLR3H	1.0745019504328543	RNA polymerase III subunit H
ANGPT2	1.0745179305544355	angiopoietin 2
MCC	1.0746006813587023	MCC regulator of WNT signaling pathway
TWISTNB	1.0750138482625804	RNA polymerase I subunit F
DYM	1.0750724074588782	dymeclin
CUX1	1.0753606600317882	cut like homeobox 1
IFITM1	1.0753702527657871	interferon induced transmembrane protein 1
DUSP3	1.0754556078135478	dual specificity phosphatase 3
POMP	1.075591247669294	proteasome maturation protein
FCN2	1.075729744213787	ficolin 2
FCGR1A	1.0758271433561892	Fc gamma receptor Ia
ALDH2	1.0758683628154588	aldehyde dehydrogenase 2 family member
C2orf69	1.0761108989422945	chromosome 2 open reading frame 69
MEGF9	1.0767823006881037	multiple EGF like domains 9
SF3A3	1.0769431695549794	splicing factor 3a subunit 3
MTSS1L	1.0770418685518068	MTSS I-BAR domain containing 2
FNDC3B	1.0771643881182413	fibronectin type III domain containing 3B
DUSP22	1.0772567044468762	dual specificity phosphatase 22
FAM193A	1.077337579219947	family with sequence similarity 193 member A
P3H1	1.0775527048354039	prolyl 3-hydroxylase 1
SPEG	1.077604454221014	striated muscle enriched protein kinase
KIF2A	1.0776299361632178	kinesin family member 2A
FAM210B	1.077973222877899	family with sequence similarity 210 member B
QPCTL	1.078300163449744	glutaminyl-peptide cyclotransferase like
MAPK1IP1L	1.078354808338288	mitogen-activated protein kinase 1 interacting protein 1 like
CDH3	1.0785917284328244	cadherin 3
TMEM168	1.0786605939363534	transmembrane protein 168
PRMT3	1.0788423068067867	protein arginine methyltransferase 3
RPL38	1.0790023073302917	ribosomal protein L38
MFHAS1	1.079151618425359	multifunctional ROCO family signaling regulator 1
MAFK	1.0792588070800173	MAF bZIP transcription factor K
PLEKHO1	1.0793381201676766	pleckstrin homology domain containing O1
C10orf35	1.0793458659670903	family with sequence similarity 241 member B
TUFM	1.0799951663890441	Tu translation elongation factor, mitochondrial
MMP15	1.0802097526613692	matrix metallopeptidase 15
KLHL42	1.0803792984117881	kelch like family member 42
MMP9	1.0807414693590283	matrix metallopeptidase 9
PRX	1.080789772699424	periaxin
ALCAM	1.0809058874766073	activated leukocyte cell adhesion molecule
TBC1D25	1.0809383346171877	TBC1 domain family member 25
EEF1G	1.0810731981686699	eukaryotic translation elongation factor 1 gamma
SAP18	1.0811045125156988	Sin3A associated protein 18
TMX2	1.0813481616086793	thioredoxin related transmembrane protein 2
TRAF3IP3	1.0814044654010657	TRAF3 interacting protein 3
MSL2	1.081481342706853	MSL complex subunit 2
ATXN10	1.0816086963575202	ataxin 10
ITGB1	1.0817012955392806	integrin subunit beta 1
FLNB	1.0820184695208246	filamin B
NCS1	1.0820904828096376	neuronal calcium sensor 1
GSTM2	1.0821595420299155	glutathione S-transferase mu 2
CHI3L2	1.0822232497622752	chitinase 3 like 2
STK16	1.0823201462038878	serine/threonine kinase 16
MAP3K7	1.082433573539186	mitogen-activated protein kinase kinase kinase 7
EIF4ENIF1	1.0824569310456236	eukaryotic translation initiation factor 4E nuclear import factor 1
SAP30	1.0825036143459579	Sin3A associated protein 30
U2SURP	1.0826921611637494	U2 snRNP associated SURP domain containing
TADA3	1.0829695113435105	transcriptional adaptor 3
MYH11	1.0832281004441153	myosin heavy chain 11
TPST2	1.0834614315972435	tyrosylprotein sulfotransferase 2
CCT6B	1.0842056050002764	chaperonin containing TCP1 subunit 6B
ZBTB7A	1.0842399717584446	zinc finger and BTB domain containing 7A
VPS13B	1.0846163256513641	vacuolar protein sorting 13 homolog B
ISCA2	1.0848729306401073	iron-sulfur cluster assembly 2
TSC22D2	1.0850494435244442	TSC22 domain family member 2
NMRK1	1.0852988943733581	nicotinamide riboside kinase 1
ALDH7A1	1.0856271299365627	aldehyde dehydrogenase 7 family member A1
ETHE1	1.0856452598069628	ETHE1 persulfide dioxygenase
RNASE3	1.085793672941733	ribonuclease A family member 3
SDC2	1.0858892990695443	syndecan 2
NCOR2	1.085981839294721	nuclear receptor corepressor 2
SRP19	1.0861082626997733	signal recognition particle 19
EIF3M	1.0861872048929162	eukaryotic translation initiation factor 3 subunit M
HAUS5	1.0861913125291633	HAUS augmin like complex subunit 5
SYNE3	1.086531969502965	spectrin repeat containing nuclear envelope family member 3
SETD1A	1.086670400242395	SET domain containing 1A, histone lysine methyltransferase
CASP7	1.0866712798755187	caspase 7
APRT	1.0873686657643258	adenine phosphoribosyltransferase
MRPL53	1.0874492330040189	mitochondrial ribosomal protein L53
ATP6V1F	1.0875181324175893	ATPase H+ transporting V1 subunit F
SBSPON	1.0877148953579314	somatomedin B and thrombospondin type 1 domain containing
PURB	1.0877587754865896	purine rich element binding protein B
CDV3	1.087769602265538	CDV3 homolog
TRIM38	1.0878023531827947	tripartite motif containing 38
CD99	1.0879114611463387	CD99 molecule (Xg blood group)
SMAD3	1.0880351950355402	SMAD family member 3
PTDSS2	1.0881456039808928	phosphatidylserine synthase 2
MZB1	1.0881846193702212	marginal zone B and B1 cell specific protein
MPP5	1.0884006539294058	protein associated with LIN7 1, MAGUK p55 family member
S100A11	1.0885259124865803	S100 calcium binding protein A11
GP2	1.0886627932078627	glycoprotein 2
ELOF1	1.0888270671802962	elongation factor 1
UROD	1.089333947490744	uroporphyrinogen decarboxylase
DPY30	1.0897440555991318	dpy-30 histone methyltransferase complex regulatory subunit
MCRIP2	1.0898035424143202	MAPK regulated corepressor interacting protein 2
AVL9	1.089876002682215	AVL9 cell migration associated
EIF1AD	1.0899709290682102	eukaryotic translation initiation factor 1A domain containing
CHN2	1.0899903775656394	chimerin 2
OBFC1	1.0900561273222846	STN1 subunit of CST complex
BRMS1L	1.0903595097736027	BRMS1 like transcriptional repressor
HECA	1.0904325557208572	hdc homolog, cell cycle regulator
UROS	1.0908376731535827	uroporphyrinogen III synthase
TBC1D16	1.0909896024587051	TBC1 domain family member 16
CCT6A	1.0910801477103265	chaperonin containing TCP1 subunit 6A
TSEN2	1.0912512487354835	tRNA splicing endonuclease subunit 2
PDK4	1.0912617318460949	pyruvate dehydrogenase kinase 4
MCL1	1.0913311199270597	MCL1 apoptosis regulator, BCL2 family member
AMOTL1	1.0913959055940436	angiomotin like 1
MTSS1	1.0916199349377318	MTSS I-BAR domain containing 1
CLTB	1.0916383511241765	clathrin light chain B
SNX15	1.0918007183939826	sorting nexin 15
GTF2H1	1.0920260493146228	general transcription factor IIH subunit 1
CCDC90B	1.0920635983731017	coiled-coil domain containing 90B
IGFBP7	1.0921784542898134	insulin like growth factor binding protein 7
MRPL54	1.0924290952612263	mitochondrial ribosomal protein L54
IRAK4	1.0924660674682496	interleukin 1 receptor associated kinase 4
ADSS	1.0925557317561772	adenylosuccinate synthase 2
NDUFB8	1.0927025133242343	NADH:ubiquinone oxidoreductase subunit B8
PLXNA3	1.0927659659672626	plexin A3
CTSB	1.092896050298249	cathepsin B
WDR6	1.0932908442682248	WD repeat domain 6
ACADS	1.0934131536082312	acyl-CoA dehydrogenase short chain
SNRNP40	1.0936793707862522	small nuclear ribonucleoprotein U5 subunit 40
MFAP4	1.0939916290114704	microfibril associated protein 4
CLIP1	1.0942277689457574	CAP-Gly domain containing linker protein 1
WDR91	1.0943974782842067	WD repeat domain 91
SNRNP27	1.0944516153470423	small nuclear ribonucleoprotein U4/U6.U5 subunit 27
LDHD	1.0949518596685714	lactate dehydrogenase D
POLR3C	1.0949689138968175	RNA polymerase III subunit C
INSR	1.0949883509852087	insulin receptor
EPHX1	1.0950511528694702	epoxide hydrolase 1
MGST3	1.0950977351674411	microsomal glutathione S-transferase 3
H2AFY2	1.0951723643354383	macroH2A.2 histone
SORBS3	1.0954730982420267	sorbin and SH3 domain containing 3
ATF7IP	1.0955209685105445	activating transcription factor 7 interacting protein
EFNA5	1.0955955001871884	ephrin A5
ASNS	1.0956349804755547	asparagine synthetase (glutamine-hydrolyzing)
LAMTOR5	1.0957540905981253	late endosomal/lysosomal adaptor, MAPK and MTOR activator 5
RPP14	1.0959389470383092	ribonuclease P/MRP subunit p14
TBC1D1	1.096052523415359	TBC1 domain family member 1
CBLB	1.096276976914945	Cbl proto-oncogene B
MARS2	1.0963267469421054	methionyl-tRNA synthetase 2, mitochondrial
C7orf50	1.0965278067343833	chromosome 7 open reading frame 50
POLE	1.0965375337304126	DNA polymerase epsilon, catalytic subunit
MSRA	1.096557184238623	methionine sulfoxide reductase A
ZBTB33	1.0966598675787809	zinc finger and BTB domain containing 33
PSMA3	1.0966755572740836	proteasome 20S subunit alpha 3
ADAMTS7	1.0971127335522992	ADAM metallopeptidase with thrombospondin type 1 motif 7
DAZAP1	1.0973379747328185	DAZ associated protein 1
MAP3K5	1.0974136358382658	mitogen-activated protein kinase kinase kinase 5
CASP12	1.0978386801256415	caspase 12 (gene/pseudogene)
PRSS1	1.0979030337437508	serine protease 1
RARS	1.0982981394466131	arginyl-tRNA synthetase 1
TIMM10B	1.0983859105469276	translocase of inner mitochondrial membrane 10B
MRPL33	1.098759962746755	mitochondrial ribosomal protein L33
AGPAT5	1.0987999898392973	1-acylglycerol-3-phosphate O-acyltransferase 5
SLC16A1	1.098918227911286	solute carrier family 16 member 1
YY1AP1	1.0989377631115205	YY1 associated protein 1
PLEKHO2	1.099035672534343	pleckstrin homology domain containing O2
EPRS	1.0992264485989527	glutamyl-prolyl-tRNA synthetase 1
FAM50A	1.0994316589594764	family with sequence similarity 50 member A
SPICE1	1.099690066073448	spindle and centriole associated protein 1
KLF16	1.0996927807108654	Kruppel like factor 16
WDR18	1.0998723379405102	WD repeat domain 18
HOMER2	1.1002374425479877	homer scaffold protein 2
CHCHD1	1.1004010602103784	coiled-coil-helix-coiled-coil-helix domain containing 1
PKN2	1.1004220376523197	protein kinase N2
EPC2	1.1004946733879513	enhancer of polycomb homolog 2
C18orf32	1.1008329803506804	chromosome 18 open reading frame 32
CHMP4A	1.101078056667725	charged multivesicular body protein 4A
CLC	1.101197772434529	Charcot-Leyden crystal galectin
GTF2F1	1.1013715501576813	general transcription factor IIF subunit 1
FABP5	1.101667686995884	fatty acid binding protein 5
INPP5A	1.1018859405407864	inositol polyphosphate-5-phosphatase A
GSTK1	1.1019460508671504	glutathione S-transferase kappa 1
TRAM1	1.101958372056905	translocation associated membrane protein 1
ABCA7	1.1019930078593014	ATP binding cassette subfamily A member 7
RPS2	1.1021506331367619	ribosomal protein S2
IMPDH2	1.1023937853191808	inosine monophosphate dehydrogenase 2
ADAP2	1.1024533307091668	ArfGAP with dual PH domains 2
LRP1B	1.102553947386715	LDL receptor related protein 1B
PKIB	1.102767717025558	cAMP-dependent protein kinase inhibitor beta
CCT4	1.102804947104558	chaperonin containing TCP1 subunit 4
IBTK	1.102951295289537	inhibitor of Bruton tyrosine kinase
ANPEP	1.103638911880361	alanyl aminopeptidase, membrane
TACC1	1.103879079814425	transforming acidic coiled-coil containing protein 1
PPP4C	1.10394247168683	protein phosphatase 4 catalytic subunit
LYSMD3	1.1040857400696893	LysM domain containing 3
NFKBIA	1.1041298184931805	NFKB inhibitor alpha
CCDC9	1.1042057917899593	coiled-coil domain containing 9
CAPS	1.1043960564106843	calcyphosine
LRRC8C	1.1045810429000362	leucine rich repeat containing 8 VRAC subunit C
SH3RF3	1.1045840677418912	SH3 domain containing ring finger 3
RNASEH2C	1.1048018114096947	ribonuclease H2 subunit C
PDS5B	1.104945277579644	PDS5 cohesin associated factor B
COX17	1.105025121438148	cytochrome c oxidase copper chaperone COX17
VPS4A	1.1051763326604602	vacuolar protein sorting 4 homolog A
PRKACB	1.1052365684036274	protein kinase cAMP-activated catalytic subunit beta
GUF1	1.1053819743337017	GTP binding elongation factor GUF1
VWA9	1.105391968216486	integrator complex subunit 14
ERI3	1.105451633785141	ERI1 exoribonuclease family member 3
NFATC2IP	1.10588874360241	nuclear factor of activated T cells 2 interacting protein
CSMD3	1.1060378071392105	CUB and Sushi multiple domains 3
CDKN2C	1.1060846963734605	cyclin dependent kinase inhibitor 2C
ARHGAP23	1.106091185886301	Rho GTPase activating protein 23
STAG2	1.1061059428941644	stromal antigen 2
CEP85	1.106187504133425	centrosomal protein 85
ECE2	1.1062864582158656	endothelin converting enzyme 2
RFWD2	1.1063007421848408	COP1 E3 ubiquitin ligase
IPCEF1	1.1063202319820298	interaction protein for cytohesin exchange factors 1
CD6	1.1063910099906349	CD6 molecule
CDC73	1.1065109597198366	cell division cycle 73
UQCRFS1	1.106678993216815	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1
INO80B	1.106740689568027	INO80 complex subunit B
KHDRBS3	1.106811638003836	KH RNA binding domain containing, signal transduction associated 3
OASL	1.1069304839237057	2'-5'-oligoadenylate synthetase like
TAF12	1.1070383550323217	TATA-box binding protein associated factor 12
ZNRD1	1.107063235572551	RNA polymerase I subunit H
IGSF9	1.1070921289613689	immunoglobulin superfamily member 9
SSBP4	1.1075284147228401	single stranded DNA binding protein 4
GBP7	1.1075599237157285	guanylate binding protein 7
TTPAL	1.107588709251643	alpha tocopherol transfer protein like
CCNDBP1	1.1077749541222013	cyclin D1 binding protein 1
UBTF	1.1078433543021902	upstream binding transcription factor
ANG	1.1078560579592536	angiogenin
IFI16	1.107922155270785	interferon gamma inducible protein 16
ARL2	1.10795840137619	ADP ribosylation factor like GTPase 2
FGFRL1	1.108001700683705	fibroblast growth factor receptor like 1
ORC5	1.1081608853865381	origin recognition complex subunit 5
TXN	1.1082379471774966	thioredoxin
RP2	1.108258797953471	RP2 activator of ARL3 GTPase
ARHGAP9	1.1083334462775178	Rho GTPase activating protein 9
DAZAP2	1.1083775498176893	DAZ associated protein 2
FBXL4	1.1089986506468181	F-box and leucine rich repeat protein 4
PAN3	1.1092477318641465	poly(A) specific ribonuclease subunit PAN3
HYPK	1.109401750254044	huntingtin interacting protein K
WDR37	1.1097048595465577	WD repeat domain 37
SLC9A1	1.109761066528217	solute carrier family 9 member A1
THEMIS	1.1099663105616973	thymocyte selection associated
KRT8	1.1099824104534686	keratin 8
PDS5A	1.1103473114863236	PDS5 cohesin associated factor A
GALK1	1.1103968192224665	galactokinase 1
MON1A	1.1104545164820676	MON1 homolog A, secretory trafficking associated
ARHGEF35	1.1104986307469034	Rho guanine nucleotide exchange factor 35
RBMXL1	1.1106270426138785	RBMX like 1
TPD52	1.1108871574688555	tumor protein D52
SLC30A9	1.1112382232061369	solute carrier family 30 member 9
USP32	1.1116723443276288	ubiquitin specific peptidase 32
TAPT1	1.1119859364836737	transmembrane anterior posterior transformation 1
ZNF623	1.1120000713284084	zinc finger protein 623
GUCY1B3	1.1120423147858074	guanylate cyclase 1 soluble subunit beta 1
CDC123	1.1121007845255186	cell division cycle 123
AP3S2	1.1123152595503454	adaptor related protein complex 3 subunit sigma 2
THBS4	1.1123914510763804	thrombospondin 4
SULF1	1.1125310542676816	sulfatase 1
KRT19	1.112547834808522	keratin 19
NOTCH3	1.1128061936429976	notch receptor 3
ADSL	1.1128471283282129	adenylosuccinate lyase
FAM21C	1.1129891145797601	WASH complex subunit 2C
PLTP	1.113152867871017	phospholipid transfer protein
FAIM	1.113179283182438	Fas apoptotic inhibitory molecule
ALS2	1.1133284402533072	alsin Rho guanine nucleotide exchange factor ALS2
COX19	1.1134002806143461	cytochrome c oxidase assembly factor COX19
POLA1	1.1134107394120516	DNA polymerase alpha 1, catalytic subunit
CENPE	1.1134224160394643	centromere protein E
DNAH3	1.1134899575901263	dynein axonemal heavy chain 3
ZFYVE9	1.1138450514950227	zinc finger FYVE-type containing 9
DHRS1	1.1139284737139654	dehydrogenase/reductase 1
MGME1	1.1141640595535758	mitochondrial genome maintenance exonuclease 1
FBXL12	1.1142166396301574	F-box and leucine rich repeat protein 12
PAICS	1.1143728725814195	phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
TUBGCP6	1.1144713623262281	tubulin gamma complex associated protein 6
FNBP1L	1.1149838171226087	formin binding protein 1 like
FAM89B	1.1152464159525433	family with sequence similarity 89 member B
FAM63A	1.1153585735621792	MINDY lysine 48 deubiquitinase 1
PI4K2A	1.115391830283985	phosphatidylinositol 4-kinase type 2 alpha
RSF1	1.1154544371832988	remodeling and spacing factor 1
ZMYM2	1.1156614752290108	zinc finger MYM-type containing 2
WHSC1	1.1157580916442285	nuclear receptor binding SET domain protein 2
EXOC3L2	1.1158241508366067	exocyst complex component 3 like 2
NAIP	1.1159171095428668	NLR family apoptosis inhibitory protein
WTAP	1.116323687974018	WT1 associated protein
C8orf59	1.1163669161278373	ribosomal biogenesis factor
APOBEC3D	1.1164363571244171	apolipoprotein B mRNA editing enzyme catalytic subunit 3D
NECTIN2	1.1172282870199095	nectin cell adhesion molecule 2
